,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"cz[1,13]",-0.2239,0.7564,-1.4327,1.0553,0.0083,0.0075,8231.6312,6176.3319,1.0004
"cz[1,14]",-1.3729,0.7863,-2.6453,-0.0682,0.0083,0.0062,9031.3077,5979.8315,1.0001
"cz[1,15]",-0.4077,0.758,-1.6523,0.8503,0.0082,0.0079,8604.5252,5606.4414,1.0002
"cz[1,16]",0.4577,0.7198,-0.7015,1.6294,0.0076,0.0067,9081.3084,5905.3749,1.0001
"cz[1,17]",0.371,0.7514,-0.8663,1.5761,0.0082,0.0077,8455.9174,5719.207,1.0001
"cz[1,18]",0.6069,0.7279,-0.64,1.7303,0.0076,0.0064,9265.6187,6575.0017,1.0007
"cz[1,19]",-0.5247,0.7737,-1.857,0.6924,0.0081,0.0068,9050.9297,6604.4213,1.0002
"cz[1,20]",-0.793,0.7697,-2.1219,0.409,0.0084,0.0067,8374.8637,6094.6356,1.0003
"cz[1,21]",-0.3464,0.7529,-1.5699,0.8906,0.0083,0.0075,8191.8382,5342.2749,1.0
"cz[1,22]",0.0984,0.7302,-1.0704,1.3193,0.0072,0.0076,10347.239,6662.3403,1.0014
"cz[1,23]",-0.837,0.7725,-2.1033,0.4175,0.0087,0.007,7968.7417,5727.7337,1.0014
"cz[1,24]",-0.8622,0.7545,-2.0394,0.4339,0.0077,0.0063,9594.5495,6195.1207,1.0007
"cz[1,25]",-0.635,0.7845,-1.9108,0.641,0.0083,0.007,9030.1996,6381.523,1.0003
"cz[1,26]",0.599,0.7345,-0.622,1.7844,0.0067,0.0063,12022.4419,6628.386,1.0004
"cz[1,27]",-0.5994,0.8191,-1.8804,0.8003,0.0089,0.0075,8483.2244,6508.458,1.0002
"cz[1,28]",-0.395,0.7496,-1.5627,0.8743,0.008,0.0077,8853.2337,5574.2721,1.0002
"cz[1,29]",0.0921,0.7333,-1.0974,1.2972,0.0074,0.0078,9811.7906,6357.377,1.0
"cz[1,30]",-0.6003,0.7692,-1.8416,0.6901,0.0082,0.007,8889.4523,6118.2338,1.0005
"cz[1,31]",-0.8401,0.7829,-2.1266,0.4454,0.0082,0.007,9161.5099,5852.7081,1.0001
"cz[1,32]",-0.283,0.7553,-1.4922,0.9887,0.008,0.0075,8995.8331,6378.3728,1.0002
"cz[1,33]",0.0865,0.7373,-1.0991,1.3076,0.0079,0.0085,8710.88,5440.2712,1.0016
"cz[1,34]",-0.9751,0.7953,-2.2866,0.3338,0.0089,0.0071,7970.5691,6373.7642,1.0008
"cz[1,35]",-0.3056,0.81,-1.6634,1.0236,0.0087,0.0083,8577.0424,6375.3868,1.0007
"cz[1,36]",1.1859,0.7347,-0.0087,2.3867,0.0076,0.0058,9468.7797,6271.4726,1.0017
"cz[1,37]",-0.0247,0.7481,-1.2555,1.1741,0.0082,0.0085,8404.3765,5937.2492,1.0007
"cz[1,38]",-0.0185,0.7328,-1.1704,1.2146,0.0075,0.0077,9647.4221,6450.9644,1.0007
"cz[1,39]",-0.458,0.7609,-1.7466,0.7655,0.0085,0.0072,8025.6594,6370.5401,1.0003
"cz[1,40]",1.0923,0.7105,-0.0551,2.2784,0.007,0.0057,10166.4256,6223.4149,1.0011
"cz[1,41]",-1.0315,0.7911,-2.2968,0.3176,0.009,0.0068,7731.5695,5998.6897,0.9999
"cz[1,42]",0.1852,0.7587,-1.0455,1.4521,0.0083,0.0076,8447.3062,6282.5974,1.0012
"cz[1,43]",-0.088,0.737,-1.3019,1.0836,0.0075,0.0078,9543.1789,6522.6079,1.0003
"cz[1,44]",-0.1793,0.7732,-1.4033,1.1053,0.008,0.0082,9361.0572,5981.4744,1.0006
"cz[1,45]",0.5022,0.7259,-0.6353,1.7381,0.0084,0.0065,7579.0578,6226.5658,0.9999
"cz[1,46]",-0.5251,0.7659,-1.8273,0.68,0.0078,0.0072,9679.7915,5698.4927,1.0004
"cz[1,47]",-0.3373,0.7562,-1.5791,0.8719,0.008,0.0077,8864.8842,5902.7844,1.0001
"cz[1,48]",-0.935,0.7729,-2.1827,0.3442,0.0082,0.0064,8845.7979,6185.3593,1.0009
ds,0.9673,0.0791,0.8328,1.0874,0.0019,0.0013,1735.6032,3108.6947,1.0025
"d[0,0]",2.1694,0.3133,1.6545,2.6754,0.0032,0.0023,9469.2377,6251.4235,1.0012
"d[0,1]",2.3654,0.3294,1.8234,2.8958,0.0033,0.0024,9854.9193,6354.9613,0.9998
"d[0,2]",2.4053,0.3399,1.8508,2.9675,0.0034,0.0024,9935.3404,6281.6262,1.0011
"d[0,3]",2.563,0.338,1.9977,3.1061,0.0035,0.0025,9347.473,6147.0174,1.0001
"d[0,4]",2.8867,0.3641,2.3048,3.4928,0.0037,0.0026,9806.4917,6373.6154,1.0003
"d[0,5]",2.9376,0.3714,2.3446,3.5438,0.004,0.0029,8523.4986,6396.0783,1.0006
"d[0,6]",2.2711,0.3165,1.7538,2.7965,0.0033,0.0023,9518.1426,6194.2132,1.0001
"d[0,7]",2.497,0.3312,1.9068,3.0051,0.0035,0.0025,8872.5649,5910.3844,1.0007
"d[0,8]",2.7289,0.3553,2.128,3.2905,0.0036,0.0026,9970.4368,6692.7789,1.0
"d[0,9]",2.3326,0.3242,1.7901,2.849,0.0033,0.0024,9464.1394,6142.1246,1.0003
"d[0,10]",3.1898,0.3877,2.5464,3.8228,0.004,0.0028,9646.636,6519.2465,1.0004
"d[0,11]",2.537,0.338,1.9891,3.0989,0.0035,0.0025,9399.4393,6321.0998,1.0001
"d[0,12]",2.5265,0.337,1.9438,3.0497,0.0032,0.0023,11393.297,6505.3079,1.0
"d[0,13]",3.1015,0.3844,2.4441,3.696,0.0043,0.003,8167.4177,6258.3989,1.0006
"d[0,14]",2.7865,0.3638,2.1976,3.3918,0.004,0.0029,8358.303,5881.3233,1.0001
"d[0,15]",3.0985,0.3796,2.4679,3.7106,0.0043,0.003,7974.2753,6376.0205,1.0006
"d[0,16]",3.2911,0.3955,2.6514,3.943,0.004,0.0029,9674.265,6175.3981,0.9999
"d[0,17]",2.8575,0.3629,2.2467,3.44,0.0038,0.0027,9315.3945,6407.8374,1.0
"d[0,18]",2.4907,0.3317,1.9326,3.0138,0.0036,0.0026,8591.8423,6166.5359,1.0005
"d[0,19]",3.2488,0.3881,2.6181,3.8987,0.0041,0.0029,8902.7749,5671.5288,1.0002
"d[0,20]",2.3641,0.3216,1.8431,2.8923,0.0034,0.0025,8735.7101,6543.6877,1.0003
"d[0,21]",3.017,0.3819,2.4256,3.6738,0.0039,0.0028,9631.4776,5972.3762,1.0003
"d[0,22]",2.495,0.3362,1.9284,3.0239,0.0034,0.0024,9847.4183,6025.541,1.0002
"d[0,23]",2.8595,0.3524,2.2676,3.4192,0.0036,0.0026,9547.7223,6303.4558,1.0019
"d[0,24]",3.0492,0.3712,2.4441,3.6676,0.0038,0.0027,9830.8601,6285.6367,1.0
"d[0,25]",2.8109,0.3584,2.2289,3.4061,0.0036,0.0026,9982.3391,6034.6764,1.0
"d[0,26]",2.31,0.3254,1.7734,2.8452,0.0032,0.0022,10587.2789,6396.471,1.0001
"d[0,27]",2.7195,0.3613,2.0783,3.2653,0.0038,0.0027,9305.2563,6508.7902,1.0005
"d[0,28]",2.8112,0.3555,2.1753,3.3546,0.0038,0.0027,8891.2221,6208.1905,1.0009
"d[0,29]",3.0225,0.3748,2.407,3.6325,0.0037,0.0026,10277.1117,6271.7418,1.0004
"d[0,30]",2.4093,0.3326,1.8825,2.9781,0.0036,0.0025,8679.7013,5770.9571,1.0008
"d[0,31]",2.7149,0.3616,2.1138,3.3097,0.0038,0.0027,9243.7091,6141.6162,1.0009
"d[0,32]",2.861,0.36,2.2662,3.4504,0.0037,0.0027,9280.8819,6367.7993,1.0008
"d[0,33]",2.859,0.367,2.269,3.467,0.0039,0.0028,8984.2065,6399.2387,1.0003
"d[0,34]",3.196,0.3963,2.5651,3.8412,0.0042,0.003,9223.3721,5785.08,1.0003
"d[0,35]",2.8081,0.3603,2.222,3.406,0.0036,0.0026,9882.8608,6368.7757,1.0
"d[0,36]",2.5997,0.3464,2.026,3.1589,0.0037,0.0027,8974.4058,6172.1749,1.0002
"d[0,37]",2.724,0.3502,2.159,3.3076,0.0034,0.0025,10331.9399,6845.8489,0.9998
"d[0,38]",2.9394,0.3676,2.3542,3.5589,0.0038,0.0027,9361.6344,6258.9104,1.0002
"d[0,39]",2.7205,0.356,2.1507,3.3221,0.0036,0.0026,9732.2773,6560.331,0.9999
"d[0,40]",2.8077,0.3498,2.2427,3.3859,0.0036,0.0026,9673.0359,5781.7057,1.0003
"d[0,41]",3.3459,0.4032,2.6689,3.9791,0.0041,0.003,9503.732,5989.6293,1.0007
"d[0,42]",3.3554,0.3935,2.702,3.9962,0.0042,0.003,8999.4185,6047.693,1.0004
"d[0,43]",2.6888,0.3453,2.1119,3.2337,0.0038,0.0027,8165.482,6410.7571,1.0007
"d[0,44]",3.0976,0.3805,2.4699,3.7195,0.0041,0.003,8607.4705,5452.4464,1.0008
"d[0,45]",2.7783,0.3507,2.1977,3.3342,0.0039,0.0027,8143.7943,6149.9878,1.0004
"d[0,46]",2.5956,0.3453,2.0213,3.1472,0.0035,0.0025,10067.1672,6166.6499,1.0006
"d[0,47]",2.5979,0.3486,2.0542,3.1986,0.0034,0.0024,10792.2605,6011.2918,1.001
"d[0,48]",2.1129,0.3138,1.5876,2.6047,0.0031,0.0022,10190.9236,6529.7957,1.0007
"d[1,0]",0.5707,0.2802,0.113,1.0289,0.0027,0.0021,10481.4826,6660.0875,1.0002
"d[1,1]",1.1793,0.2808,0.7363,1.6677,0.0027,0.002,10736.0757,5902.8821,1.0002
"d[1,2]",1.0781,0.2949,0.5472,1.5128,0.0034,0.0025,7706.9668,6548.8479,1.0007
"d[1,3]",0.6109,0.2774,0.1581,1.069,0.0026,0.0021,11192.9357,6368.8269,1.0012
"d[1,4]",0.8566,0.2744,0.4168,1.3148,0.0027,0.0019,10494.4261,5971.3961,1.0004
"d[1,5]",0.8903,0.2718,0.4632,1.36,0.0026,0.0019,11033.495,6845.5476,1.0001
"d[1,6]",1.2065,0.2928,0.7274,1.6873,0.003,0.0022,9680.3052,6582.0606,1.0
"d[1,7]",1.0955,0.2922,0.638,1.5892,0.0029,0.0022,9903.3069,5744.9777,1.0004
"d[1,8]",1.1638,0.3012,0.6348,1.6266,0.0033,0.0024,8627.2463,6160.8821,1.0005
"d[1,9]",1.0356,0.2965,0.5449,1.5163,0.0032,0.0024,8488.1064,6390.327,1.0007
"d[1,10]",1.2048,0.291,0.7302,1.6805,0.0028,0.0021,10569.5587,5888.9344,1.0003
"d[1,11]",0.8241,0.2816,0.3679,1.2817,0.0028,0.0021,10081.4219,6149.7067,1.0006
"d[1,12]",1.3679,0.3112,0.8373,1.8615,0.0034,0.0025,8218.5113,6513.7445,1.0005
"d[1,13]",1.0318,0.2886,0.5754,1.5233,0.0029,0.0021,9971.8439,6293.4378,0.9999
"d[1,14]",1.0585,0.3055,0.5397,1.546,0.0033,0.0024,8529.247,6207.0029,1.0002
"d[1,15]",0.9076,0.2858,0.4485,1.3879,0.0028,0.0021,10874.0044,6334.8283,1.0004
"d[1,16]",0.8028,0.2721,0.3656,1.2609,0.0026,0.0019,11196.7811,6775.8672,1.001
"d[1,17]",1.2274,0.2835,0.7782,1.7159,0.0027,0.002,10663.1244,6603.864,0.9999
"d[1,18]",0.6736,0.2702,0.2232,1.1053,0.0027,0.002,10077.2415,6276.0371,1.0014
"d[1,19]",1.415,0.2991,0.9053,1.898,0.0031,0.0022,9075.4271,6377.0289,1.0018
"d[1,20]",1.2072,0.2993,0.7071,1.6928,0.0031,0.0022,9321.5702,6520.1937,1.0003
"d[1,21]",0.951,0.2841,0.4888,1.4235,0.0029,0.0022,9374.6169,5559.5594,1.0002
"d[1,22]",0.7641,0.2733,0.2971,1.1927,0.0026,0.0019,11468.8256,6602.6102,1.0001
"d[1,23]",1.1608,0.2987,0.6692,1.6598,0.0033,0.0024,8206.2399,5890.1536,0.9999
"d[1,24]",0.8469,0.2881,0.3764,1.3232,0.0029,0.0022,9903.2823,6171.3438,1.0008
"d[1,25]",1.3317,0.3031,0.825,1.8041,0.0032,0.0024,9224.5909,6019.8818,0.9999
"d[1,26]",0.6778,0.2709,0.2549,1.1383,0.0025,0.0018,11754.7059,5894.1986,1.0
"d[1,27]",1.7739,0.3083,1.2961,2.3054,0.0034,0.0024,8459.3355,6669.3906,1.0001
"d[1,28]",0.9062,0.2849,0.4427,1.3745,0.0027,0.002,11141.5325,6580.6776,1.0
"d[1,29]",1.0214,0.2809,0.556,1.4827,0.0026,0.0019,11274.4934,6893.351,0.9999
"d[1,30]",1.3779,0.2943,0.8806,1.847,0.0032,0.0023,8323.5814,5747.0829,1.0011
"d[1,31]",1.1632,0.2986,0.6791,1.6563,0.0029,0.0022,10642.2714,6669.1564,1.0005
"d[1,32]",1.3129,0.291,0.8178,1.7686,0.0029,0.0021,10452.8429,6238.1694,1.0004
"d[1,33]",0.7684,0.269,0.3089,1.1983,0.0025,0.0019,11783.1763,6060.2104,1.0
"d[1,34]",1.4089,0.3112,0.8776,1.9003,0.0036,0.0026,7649.6086,6581.2935,1.0
"d[1,35]",1.6486,0.3067,1.1398,2.1422,0.0033,0.0024,8786.4711,6152.4495,1.0002
"d[1,36]",0.8792,0.2667,0.4384,1.3099,0.0026,0.0019,10284.5108,6575.2415,1.0
"d[1,37]",1.1985,0.2776,0.7481,1.6578,0.0029,0.0021,8970.971,6986.5355,1.0004
"d[1,38]",0.9363,0.2787,0.5006,1.4129,0.0027,0.002,10558.4837,5986.7397,1.0011
"d[1,39]",0.866,0.2869,0.4099,1.3587,0.0029,0.0022,9783.2962,6136.4877,1.0
"d[1,40]",0.4029,0.271,-0.0549,0.8336,0.0025,0.0021,11462.3121,5969.7812,1.0006
"d[1,41]",1.3712,0.3091,0.8738,1.8889,0.0035,0.0025,8006.0764,6290.5025,1.001
"d[1,42]",1.3745,0.2808,0.8893,1.8176,0.0026,0.0019,11497.9049,6719.836,1.0
"d[1,43]",0.6434,0.2711,0.1895,1.0738,0.0026,0.002,10561.1335,6855.8662,1.0
"d[1,44]",1.3902,0.2905,0.8939,1.8388,0.0028,0.002,10611.422,6719.0978,1.0
"d[1,45]",0.8428,0.2728,0.3834,1.2727,0.0028,0.002,9593.8178,6439.0843,1.0005
"d[1,46]",1.093,0.2894,0.598,1.5464,0.0028,0.0021,10446.3053,6492.4599,0.9999
"d[1,47]",0.9505,0.2813,0.5061,1.429,0.0027,0.002,10762.4589,6453.6026,1.0004
"d[1,48]",1.0734,0.2984,0.5911,1.571,0.0031,0.0023,9176.7317,6387.4202,1.0007
cs,0.148,0.0295,0.0983,0.1952,0.0007,0.0005,1905.3337,2644.828,1.0044
"c[0,0]",-0.3564,0.1188,-0.5406,-0.1511,0.0014,0.001,7818.4355,5581.8348,1.0009
"c[0,1]",-0.392,0.1199,-0.5861,-0.1955,0.0013,0.001,8065.5049,5648.6898,1.0009
"c[0,2]",-0.463,0.1241,-0.6615,-0.2563,0.0013,0.0009,9414.1621,6555.2537,1.0
"c[0,3]",-0.3668,0.1239,-0.5747,-0.1641,0.0014,0.001,7983.7275,5931.4741,1.0005
"c[0,4]",-0.403,0.1282,-0.6206,-0.2012,0.0014,0.001,8883.2552,6389.5664,1.0001
"c[0,5]",-0.4851,0.1319,-0.6954,-0.2667,0.0015,0.0011,7737.2661,5872.5781,1.0004
"c[0,6]",-0.2762,0.1244,-0.4923,-0.0831,0.0016,0.0011,6188.1922,6363.1496,1.0005
"c[0,7]",-0.3765,0.1228,-0.5668,-0.1621,0.0014,0.001,7715.4549,5581.1775,1.0009
"c[0,8]",-0.4186,0.1276,-0.6295,-0.211,0.0013,0.001,9181.0336,5838.4004,1.0002
"c[0,9]",-0.2637,0.1242,-0.4769,-0.0681,0.0016,0.0012,5744.8303,5973.1063,1.0005
"c[0,10]",-0.4607,0.1324,-0.6787,-0.2432,0.0014,0.001,9209.7345,6457.8604,1.0004
"c[0,11]",-0.4486,0.1226,-0.6394,-0.2382,0.0013,0.0009,9113.7482,6225.6113,1.0
"c[0,12]",-0.444,0.1223,-0.6513,-0.2496,0.0012,0.0009,9999.4333,6437.1379,1.0008
"c[0,13]",-0.4709,0.1347,-0.6852,-0.2438,0.0016,0.0012,7617.83,5545.4165,1.0012
"c[0,14]",-0.5013,0.1324,-0.7245,-0.2883,0.0015,0.0011,8381.2794,6505.5894,1.0003
"c[0,15]",-0.4677,0.1306,-0.678,-0.2478,0.0015,0.0011,7472.8515,5951.1076,1.0001
"c[0,16]",-0.4537,0.1335,-0.6652,-0.2304,0.0015,0.0011,8509.1362,6185.279,0.9999
"c[0,17]",-0.4917,0.1292,-0.702,-0.2844,0.0014,0.001,9012.9331,6272.4471,1.0002
"c[0,18]",-0.3761,0.1213,-0.5695,-0.1701,0.0014,0.001,7328.4189,6355.7361,1.0002
"c[0,19]",-0.3622,0.1324,-0.5746,-0.1428,0.0015,0.0011,7353.5267,5522.6827,1.0
"c[0,20]",-0.3926,0.1201,-0.587,-0.1949,0.0013,0.0009,9171.796,6196.4539,0.9999
"c[0,21]",-0.4772,0.1312,-0.6901,-0.257,0.0015,0.0011,7933.5763,5378.5792,1.0011
"c[0,22]",-0.3748,0.121,-0.5614,-0.1661,0.0013,0.0009,8291.2378,6230.0224,1.0004
"c[0,23]",-0.3233,0.1289,-0.5309,-0.1083,0.0016,0.0011,6781.8546,5711.8724,1.0006
"c[0,24]",-0.3804,0.1302,-0.6038,-0.1729,0.0015,0.001,7992.4226,6278.4081,1.0001
"c[0,25]",-0.414,0.1273,-0.619,-0.2042,0.0013,0.001,9151.4776,6304.0373,1.0007
"c[0,26]",-0.4016,0.1193,-0.5946,-0.2005,0.0013,0.0009,9065.7848,6233.6868,1.0013
"c[0,27]",-0.5088,0.1313,-0.7162,-0.2863,0.0015,0.0011,7417.6212,6234.8074,1.0
"c[0,28]",-0.4112,0.1276,-0.6208,-0.204,0.0014,0.001,8718.2397,5809.8091,1.0009
"c[0,29]",-0.4793,0.1329,-0.695,-0.2594,0.0015,0.0011,8302.7666,5780.8285,1.0002
"c[0,30]",-0.3193,0.1247,-0.524,-0.1176,0.0015,0.0011,7075.3145,6189.4264,1.0012
"c[0,31]",-0.5066,0.1343,-0.7248,-0.2895,0.0015,0.0011,8623.0859,6784.0101,1.0013
"c[0,32]",-0.4929,0.1284,-0.7056,-0.2794,0.0014,0.001,8853.4716,6388.276,1.0008
"c[0,33]",-0.4929,0.1311,-0.6979,-0.2735,0.0015,0.0011,8099.9474,6072.693,1.0008
"c[0,34]",-0.4618,0.1317,-0.6835,-0.2508,0.0014,0.0011,8597.5647,5497.2855,1.0009
"c[0,35]",-0.4108,0.1268,-0.606,-0.1926,0.0013,0.001,9188.2739,6238.9642,1.0008
"c[0,36]",-0.4383,0.1272,-0.6452,-0.2283,0.0013,0.001,8972.2058,6055.6106,1.0002
"c[0,37]",-0.4189,0.125,-0.6299,-0.2178,0.0013,0.0009,9290.4425,6358.612,1.0
"c[0,38]",-0.4858,0.1324,-0.7043,-0.2669,0.0014,0.001,9205.0309,6199.6586,1.0004
"c[0,39]",-0.5081,0.1285,-0.7089,-0.2911,0.0014,0.001,8685.8805,6735.3814,1.0004
"c[0,40]",-0.4094,0.1239,-0.6129,-0.2073,0.0014,0.001,8128.4605,6521.3367,1.0011
"c[0,41]",-0.3493,0.1366,-0.57,-0.1225,0.0016,0.0012,7273.7833,6403.1471,1.0001
"c[0,42]",-0.3498,0.1324,-0.5635,-0.1313,0.0015,0.0011,7372.3468,6299.5076,1.0005
"c[0,43]",-0.2741,0.1284,-0.4837,-0.0699,0.0017,0.0012,5889.5116,6272.419,1.0017
"c[0,44]",-0.4686,0.1305,-0.6738,-0.2465,0.0015,0.0011,7763.8184,6435.9244,1.0
"c[0,45]",-0.336,0.1258,-0.542,-0.1293,0.0016,0.0011,6565.5438,6182.1913,1.0006
"c[0,46]",-0.4388,0.125,-0.6398,-0.2302,0.0013,0.001,8960.2354,6172.088,1.0001
"c[0,47]",-0.4388,0.1251,-0.6402,-0.2321,0.0013,0.001,8930.152,5577.8585,1.0001
"c[0,48]",-0.3646,0.1203,-0.552,-0.1592,0.0013,0.0009,9047.3328,5790.247,0.9998
"c[1,0]",-0.5851,0.1099,-0.7754,-0.4146,0.0012,0.0009,8090.4663,6020.5463,1.0002
"c[1,1]",-0.3659,0.1102,-0.5441,-0.1851,0.0011,0.0008,9459.4152,6386.9911,1.0001
"c[1,2]",-0.6025,0.1195,-0.804,-0.4164,0.0015,0.0011,6176.9278,6015.5013,1.0017
"c[1,3]",-0.5295,0.1088,-0.7093,-0.3547,0.0011,0.0008,10188.5245,6287.1885,1.0022
"c[1,4]",-0.4797,0.1073,-0.6605,-0.3054,0.0011,0.0008,10153.5295,5876.9508,1.0021
"c[1,5]",-0.4233,0.1078,-0.5984,-0.2482,0.0011,0.0008,9823.4474,6479.4762,0.9998
"c[1,6]",-0.581,0.1163,-0.7789,-0.3993,0.0014,0.001,7015.9935,6170.7806,1.0003
"c[1,7]",-0.5409,0.1157,-0.7431,-0.3625,0.0012,0.0009,8858.4895,6267.5598,1.0004
"c[1,8]",-0.5879,0.1172,-0.7742,-0.3953,0.0015,0.0011,6515.1269,6407.6116,1.0003
"c[1,9]",-0.612,0.1194,-0.8039,-0.4155,0.0015,0.0011,6629.6377,5521.3463,1.0014
"c[1,10]",-0.4659,0.1115,-0.6479,-0.2792,0.0012,0.0008,9125.4738,5980.5603,1.0004
"c[1,11]",-0.5358,0.1097,-0.7157,-0.3606,0.0012,0.0009,8538.8707,6667.6799,1.0
"c[1,12]",-0.6131,0.1248,-0.8256,-0.4196,0.0016,0.0011,6190.4996,5685.2121,1.0009
"c[1,13]",-0.495,0.1116,-0.6833,-0.3184,0.0012,0.0008,8804.3421,6277.8702,1.0004
"c[1,14]",-0.6661,0.1259,-0.855,-0.4462,0.0016,0.0012,5850.1378,6153.6808,1.0003
"c[1,15]",-0.5213,0.1114,-0.7053,-0.3425,0.0012,0.0009,8712.3295,5830.0529,1.0001
"c[1,16]",-0.3931,0.1056,-0.5656,-0.2205,0.0011,0.0008,9917.7005,6414.2365,0.9999
"c[1,17]",-0.4052,0.1098,-0.5914,-0.2305,0.0012,0.0009,8698.0653,5909.852,0.9999
"c[1,18]",-0.3706,0.1073,-0.5521,-0.1996,0.0012,0.0008,8290.5582,6486.408,1.0009
"c[1,19]",-0.5392,0.1156,-0.7193,-0.3401,0.0013,0.0009,8482.9764,6766.1179,1.0002
"c[1,20]",-0.5793,0.1162,-0.777,-0.3976,0.0014,0.001,7378.8836,6246.8145,1.0005
"c[1,21]",-0.5121,0.1105,-0.6931,-0.3334,0.0012,0.0009,8461.4138,6031.138,0.9998
"c[1,22]",-0.4462,0.107,-0.6255,-0.2754,0.001,0.0007,10795.8383,6395.2399,1.0009
"c[1,23]",-0.5863,0.1185,-0.7837,-0.3942,0.0014,0.001,7243.1121,5618.4543,1.0014
"c[1,24]",-0.5891,0.1146,-0.7811,-0.4029,0.0012,0.0009,8502.9336,6733.3044,1.0019
"c[1,25]",-0.5558,0.1186,-0.7412,-0.3577,0.0014,0.001,7662.1587,6564.17,1.0008
"c[1,26]",-0.372,0.109,-0.5476,-0.1899,0.001,0.0007,11046.6183,6550.5563,1.0002
"c[1,27]",-0.5506,0.1226,-0.741,-0.3377,0.0014,0.001,7855.5866,6042.0975,1.0
"c[1,28]",-0.5199,0.1105,-0.699,-0.3379,0.0012,0.0009,8635.4634,6328.3242,1.0002
"c[1,29]",-0.4473,0.1073,-0.6175,-0.268,0.001,0.0007,10753.485,6571.1393,1.0001
"c[1,30]",-0.5499,0.1144,-0.7444,-0.3683,0.0013,0.0009,8189.65,6312.4585,1.0004
"c[1,31]",-0.5868,0.1197,-0.7773,-0.3889,0.0013,0.001,8264.3216,5971.5309,1.0005
"c[1,32]",-0.503,0.112,-0.6793,-0.3142,0.0012,0.0008,9080.9039,6544.3553,1.0001
"c[1,33]",-0.4477,0.1073,-0.6238,-0.2735,0.0011,0.0008,9665.0933,5813.4919,1.0011
"c[1,34]",-0.6065,0.1239,-0.8122,-0.4095,0.0016,0.0012,5929.9431,6317.1836,1.0007
"c[1,35]",-0.5063,0.12,-0.6994,-0.3082,0.0013,0.001,8513.2721,6350.2466,1.0009
"c[1,36]",-0.2849,0.1121,-0.4567,-0.0901,0.0014,0.001,6691.6168,6503.8763,1.0016
"c[1,37]",-0.4645,0.1095,-0.6343,-0.2778,0.0011,0.0008,9225.8631,6687.6958,1.0001
"c[1,38]",-0.4639,0.108,-0.6475,-0.2929,0.0011,0.0008,9669.8122,6032.8136,1.0005
"c[1,39]",-0.5298,0.1125,-0.7228,-0.3571,0.0013,0.0009,7856.3705,5918.8585,1.0004
"c[1,40]",-0.2989,0.1083,-0.4756,-0.118,0.0012,0.0008,8679.6988,6113.3724,1.0009
"c[1,41]",-0.6152,0.1229,-0.8235,-0.4211,0.0015,0.0011,6350.6149,6351.048,1.0003
"c[1,42]",-0.433,0.1118,-0.6204,-0.2522,0.0012,0.0009,8829.9171,6714.6148,1.0006
"c[1,43]",-0.4739,0.1077,-0.6506,-0.2978,0.001,0.0008,10530.8941,6693.0998,1.0001
"c[1,44]",-0.4881,0.1132,-0.6706,-0.3022,0.0012,0.0009,9560.2169,6521.2461,1.0002
"c[1,45]",-0.3861,0.1068,-0.5532,-0.2005,0.0012,0.0009,7567.0712,6700.8698,1.0002
"c[1,46]",-0.539,0.1138,-0.7203,-0.3461,0.0012,0.0008,9137.9602,5986.95,1.0013
"c[1,47]",-0.5117,0.1115,-0.6927,-0.3292,0.0012,0.0009,8883.7109,6038.0272,1.0
"c[1,48]",-0.6006,0.1181,-0.7955,-0.4113,0.0013,0.001,7815.8024,6451.7678,1.0004
"h[0,0]",0.9198,0.0348,0.869,0.9735,0.0004,0.0003,7349.7768,5445.871,1.0011
"h[0,1]",0.9369,0.0301,0.8923,0.9832,0.0003,0.0002,7661.289,5799.9953,1.0001
"h[0,2]",0.9467,0.0276,0.905,0.9873,0.0003,0.0002,8586.5971,6205.3882,1.0005
"h[0,3]",0.9451,0.028,0.9044,0.9859,0.0003,0.0002,7513.8242,5160.4107,1.0007
"h[0,4]",0.9628,0.0219,0.9331,0.9936,0.0003,0.0002,7561.5498,6100.8217,1.0008
"h[0,5]",0.9701,0.0191,0.9442,0.9964,0.0002,0.0002,7108.5111,5566.1422,1.0006
"h[0,6]",0.915,0.0375,0.8582,0.971,0.0004,0.0003,7098.8556,6155.5938,1.0003
"h[0,7]",0.9427,0.0287,0.9016,0.9842,0.0003,0.0002,7241.4258,5605.0418,1.0004
"h[0,8]",0.9577,0.0237,0.9255,0.993,0.0003,0.0002,8296.7393,6036.4545,1.0
"h[0,9]",0.9176,0.0373,0.861,0.9727,0.0005,0.0003,6577.0167,5530.19,1.001
"h[0,10]",0.9761,0.0161,0.9539,0.9972,0.0002,0.0001,8159.7272,5957.8572,1.0002
"h[0,11]",0.952,0.0253,0.9158,0.9897,0.0003,0.0002,8045.8144,6024.1468,1.0002
"h[0,12]",0.9511,0.0255,0.9144,0.9877,0.0003,0.0002,9169.8944,6320.6526,1.0004
"h[0,13]",0.9741,0.0171,0.9505,0.9975,0.0002,0.0001,6777.7591,5067.1787,1.0009
"h[0,14]",0.966,0.021,0.9375,0.9958,0.0002,0.0002,7434.7399,5973.9932,1.0
"h[0,15]",0.9741,0.0167,0.9515,0.9971,0.0002,0.0001,6516.6382,5568.4967,1.0003
"h[0,16]",0.9782,0.0151,0.958,0.9976,0.0002,0.0001,8109.6247,5670.2823,0.9998
